Province_State,Last_Update,Lat,Long_,Confirmed,Deaths,FIPS,Incident_Rate
Alabama,2021-12-25,32.3182,-86.9023,865636,16418,1,17654.565348849777
Alabama,2021-12-26,32.3182,-86.9023,868085,16418,1,17704.51247505448
Alabama,2021-12-27,32.3182,-86.9023,868948,16418,1,17722.113279429595
Alabama,2021-12-28,32.3182,-86.9023,870627,16418,1,17756.356327570753
Alabama,2021-12-29,32.3182,-86.9023,874332,16436,1,17831.91945643495
Alabama,2021-12-30,32.3182,-86.9023,880307,16454,1,17953.77902322674
Alabama,2021-12-31,32.3182,-86.9023,888563,16455,1,18122.159371918457
Alabama,2022-01-01,32.3182,-86.9023,896614,16455,1,18286.358764762088
Alaska,2021-01-02,61.3707,-152.4044,47019,206,2,6427.355801762024
Alaska,2021-01-03,61.3707,-152.4044,47821,215,2,6536.986788235857
Alaska,2021-01-04,61.3707,-152.4044,48118,215,2,6577.585794448735
Alaska,2021-01-05,61.3707,-152.4044,48382,218,2,6613.673799971293
Alaska,2021-01-06,61.3707,-152.4044,48582,218,2,6641.013198094444
Alaska,2021-01-07,61.3707,-152.4044,48922,220,2,6687.4901749038
Alaska,2021-01-08,61.3707,-152.4044,49255,223,2,6733.010272778844
Alaska,2021-01-09,61.3707,-152.4044,49660,223,2,6788.3725539782245
Alaska,2021-01-10,61.3707,-152.4044,49979,224,2,6831.9788939846485
Alaska,2021-01-11,61.3707,-152.4044,50238,224,2,6867.383414554129
Alaska,2021-01-12,61.3707,-152.4044,50413,224,2,6891.305387911885
Alaska,2021-01-13,61.3707,-152.4044,50544,225,2,6909.212693682549
Alaska,2021-01-14,61.3707,-152.4044,50840,226,2,6949.675002904811
Alaska,2021-01-15,61.3707,-152.4044,51185,228,2,6996.835464667245
Alaska,2021-01-16,61.3707,-152.4044,51485,229,2,7037.844561851971
Alaska,2021-01-17,61.3707,-152.4044,51678,229,2,7064.227081040811
Alaska,2021-01-18,61.3707,-152.4044,51959,229,2,7102.638935403837
Alaska,2021-01-19,61.3707,-152.4044,52113,229,2,7123.690271958662
Alaska,2021-01-20,61.3707,-152.4044,52243,230,2,7141.46088073871
Alaska,2021-01-21,61.3707,-152.4044,52413,253,2,7164.699369143388
Alaska,2021-01-22,61.3707,-152.4044,52627,254,2,7193.952525135159
Alaska,2021-01-23,61.3707,-152.4044,52926,254,2,7234.824925329269
Alaska,2021-01-24,61.3707,-152.4044,53175,259,2,7268.862475992591
Alaska,2021-01-25,61.3707,-152.4044,53336,259,2,7290.870691481727
Alaska,2021-01-26,61.3707,-152.4044,53421,259,2,7302.489935684066
Alaska,2021-01-27,61.3707,-152.4044,53510,260,2,7314.6559678488675
Alaska,2021-01-28,61.3707,-152.4044,53692,261,2,7339.534820140934
Alaska,2021-01-29,61.3707,-152.4044,53876,262,2,7364.687066414232
Alaska,2021-01-30,61.3707,-152.4044,54063,262,2,7390.249403659378
Alaska,2021-01-31,61.3707,-152.4044,54218,262,2,7411.43743720482
Alaska,2021-02-01,61.3707,-152.4044,54350,262,2,7429.481439966099
Alaska,2021-02-02,61.3707,-152.4044,54457,262,2,7444.108017961985
Alaska,2021-02-03,61.3707,-152.4044,54596,279,2,7463.108899657574
Alaska,2021-02-04,61.3707,-152.4044,54820,279,2,7493.729025555503
Alaska,2021-02-05,61.3707,-152.4044,55004,279,2,7518.881271828801
Alaska,2021-02-06,61.3707,-152.4044,55258,279,2,7553.602307445201
Alaska,2021-02-07,61.3707,-152.4044,55261,279,2,7554.012398417049
Alaska,2021-02-08,61.3707,-152.4044,55261,279,2,7554.012398417049
Alaska,2021-02-09,61.3707,-152.4044,55766,279,2,7623.044378678003
Alaska,2021-02-10,61.3707,-152.4044,55891,280,2,7640.131502504973
Alaska,2021-02-11,61.3707,-152.4044,56096,280,2,7668.1543855812015
Alaska,2021-02-12,61.3707,-152.4044,56254,280,2,7689.75251009849
Alaska,2021-02-13,61.3707,-152.4044,56409,282,2,7710.940543643932
Alaska,2021-02-14,61.3707,-152.4044,56410,282,2,7711.077240634548
Alaska,2021-02-15,61.3707,-152.4044,56411,282,2,7711.213937625163
Alaska,2021-02-16,61.3707,-152.4044,56411,282,2,7711.213937625163
Alaska,2021-02-17,61.3707,-152.4044,56912,287,2,7779.699129923655
Alaska,2021-02-18,61.3707,-152.4044,56975,288,2,7788.311040332447
Alaska,2021-02-19,61.3707,-152.4044,57192,288,2,7817.974287296065
Alaska,2021-02-20,61.3707,-152.4044,57404,289,2,7846.954049306604
Alaska,2021-02-21,61.3707,-152.4044,57406,289,2,7847.227443287836
Alaska,2021-02-22,61.3707,-152.4044,57406,289,2,7847.227443287836
Alaska,2021-02-23,61.3707,-152.4044,57751,290,2,7894.38790505027
Alaska,2021-02-24,61.3707,-152.4044,57808,290,2,7902.179633515369
Alaska,2021-02-25,61.3707,-152.4044,57996,290,2,7927.87866775113
Alaska,2021-02-26,61.3707,-152.4044,58179,290,2,7952.894217033812
Alaska,2021-02-27,61.3707,-152.4044,58291,290,2,7968.204279982776
Alaska,2021-02-28,61.3707,-152.4044,58295,290,2,7968.751067945239
Alaska,2021-03-01,61.3707,-152.4044,58296,290,2,7968.887764935855
Alaska,2021-03-02,61.3707,-152.4044,58681,300,2,8021.516106322919
Alaska,2021-03-03,61.3707,-152.4044,58838,302,2,8042.977533849592
Alaska,2021-03-04,61.3707,-152.4044,59035,303,2,8069.906841000895
Alaska,2021-03-05,61.3707,-152.4044,59185,303,2,8090.411389593258
Alaska,2021-03-06,61.3707,-152.4044,59334,305,2,8110.779241195005
Alaska,2021-03-07,61.3707,-152.4044,59334,305,2,8110.779241195005
Alaska,2021-03-08,61.3707,-152.4044,59335,305,2,8110.915938185621
Alaska,2021-03-09,61.3707,-152.4044,59677,305,2,8157.666308976208
Alaska,2021-03-10,61.3707,-152.4044,59766,305,2,8169.83234114101
Alaska,2021-03-11,61.3707,-152.4044,59921,305,2,8191.020374686451
Alaska,2021-03-12,61.3707,-152.4044,60157,305,2,8223.280864471768
Alaska,2021-03-13,61.3707,-152.4044,60266,306,2,8238.180836448886
Alaska,2021-03-14,61.3707,-152.4044,60266,306,2,8238.180836448886
Alaska,2021-03-15,61.3707,-152.4044,60267,306,2,8238.317533439502
Alaska,2021-03-16,61.3707,-152.4044,60655,306,2,8291.355965798413
Alaska,2021-03-17,61.3707,-152.4044,60758,306,2,8305.435755831835
Alaska,2021-03-18,61.3707,-152.4044,60934,307,2,8329.494426180208
Alaska,2021-03-19,61.3707,-152.4044,61091,310,2,8350.95585370688
Alaska,2021-03-20,61.3707,-152.4044,61162,310,2,8360.661340040599
Alaska,2021-03-21,61.3707,-152.4044,61165,310,2,8361.071431012446
Alaska,2021-03-22,61.3707,-152.4044,61165,310,2,8361.071431012446
Alaska,2021-03-23,61.3707,-152.4044,61517,310,2,8409.18877170919
Alaska,2021-03-24,61.3707,-152.4044,61694,312,2,8433.38413904818
Alaska,2021-03-25,61.3707,-152.4044,61914,312,2,8463.457476983644
Alaska,2021-03-26,61.3707,-152.4044,62063,313,2,8483.825328585392
Alaska,2021-03-27,61.3707,-152.4044,62255,313,2,8510.071150783615
Alaska,2021-03-28,61.3707,-152.4044,62263,313,2,8511.164726708541
Alaska,2021-03-29,61.3707,-152.4044,62264,313,2,8511.301423699157
Alaska,2021-03-30,61.3707,-152.4044,62265,313,2,8511.438120689772
Alaska,2021-03-31,61.3707,-152.4044,62901,313,2,8598.37740672139
Alaska,2021-04-01,61.3707,-152.4044,62901,313,2,8598.37740672139
Alaska,2021-04-02,61.3707,-152.4044,63298,313,2,8652.646111995844
Alaska,2021-04-03,61.3707,-152.4044,63501,313,2,8680.395601090842
Alaska,2021-04-04,61.3707,-152.4044,63501,313,2,8680.395601090842
Alaska,2021-04-05,61.3707,-152.4044,63501,313,2,8680.395601090842
Alaska,2021-04-06,61.3707,-152.4044,64001,313,2,8748.744096398717
Alaska,2021-04-07,61.3707,-152.4044,64081,313,2,8759.679855647977
Alaska,2021-04-08,61.3707,-152.4044,64303,313,2,8790.026587564675
Alaska,2021-04-09,61.3707,-152.4044,64531,313,2,8821.193501425067
Alaska,2021-04-10,61.3707,-152.4044,64782,313,2,8855.504446069619
Alaska,2021-04-11,61.3707,-152.4044,64782,313,2,8855.504446069619
Alaska,2021-04-12,61.3707,-152.4044,64782,313,2,8855.504446069619
Alaska,2021-04-13,61.3707,-152.4044,65180,314,2,8909.90984833469
Alaska,2021-04-14,61.3707,-152.4044,65336,314,2,8931.234578870746
Alaska,2021-04-15,61.3707,-152.4044,65536,314,2,8958.573976993897
Alaska,2021-04-16,61.3707,-152.4044,65730,334,2,8985.093193173352
Alaska,2021-04-17,61.3707,-152.4044,65921,334,2,9011.202318380962
Alaska,2021-04-18,61.3707,-152.4044,65921,334,2,9011.202318380962
Alaska,2021-04-19,61.3707,-152.4044,65921,334,2,9011.202318380962
Alaska,2021-04-20,61.3707,-152.4044,66370,334,2,9072.579267167432
Alaska,2021-04-21,61.3707,-152.4044,66479,334,2,9087.47923914455
Alaska,2021-04-22,61.3707,-152.4044,66680,334,2,9114.955334258317
Alaska,2021-04-23,61.3707,-152.4044,66909,334,2,9146.258945109324
Alaska,2021-04-24,61.3707,-152.4044,67059,334,2,9166.763493701686
Alaska,2021-04-25,61.3707,-152.4044,67059,334,2,9166.763493701686
Alaska,2021-04-26,61.3707,-152.4044,67059,334,2,9166.763493701686
Alaska,2021-04-27,61.3707,-152.4044,67509,347,2,9228.277139478774
Alaska,2021-04-28,61.3707,-152.4044,67647,347,2,9247.141324183747
Alaska,2021-04-29,61.3707,-152.4044,67834,347,2,9272.703661428894
Alaska,2021-04-30,61.3707,-152.4044,68002,347,2,9295.66875585234
Alaska,2021-05-01,61.3707,-152.4044,68148,347,2,9315.62651648224
Alaska,2021-05-02,61.3707,-152.4044,68148,347,2,9315.62651648224
Alaska,2021-05-03,61.3707,-152.4044,68148,347,2,9315.62651648224
Alaska,2021-05-04,61.3707,-152.4044,68426,348,2,9353.62827987342
Alaska,2021-05-05,61.3707,-152.4044,68518,348,2,9366.204403010068
Alaska,2021-05-06,61.3707,-152.4044,68666,348,2,9386.435557621198
Alaska,2021-05-07,61.3707,-152.4044,68762,349,2,9399.558468720312
Alaska,2021-05-08,61.3707,-152.4044,68880,349,2,9415.68871361297
Alaska,2021-05-09,61.3707,-152.4044,68880,349,2,9415.68871361297
Alaska,2021-05-10,61.3707,-152.4044,68880,349,2,9415.68871361297
Alaska,2021-05-11,61.3707,-152.4044,69117,349,2,9448.085900388904
Alaska,2021-05-12,61.3707,-152.4044,69178,351,2,9456.424416816464
Alaska,2021-05-13,61.3707,-152.4044,69267,353,2,9468.590448981266
Alaska,2021-05-14,61.3707,-152.4044,69351,353,2,9480.072996192988
Alaska,2021-05-15,61.3707,-152.4044,69464,353,2,9495.51975613257
Alaska,2021-05-16,61.3707,-152.4044,69464,353,2,9495.51975613257
Alaska,2021-05-17,61.3707,-152.4044,69464,353,2,9495.51975613257
Alaska,2021-05-18,61.3707,-152.4044,69600,364,2,9514.110546856313
Alaska,2021-05-19,61.3707,-152.4044,69657,368,2,9521.902275321409
Alaska,2021-05-20,61.3707,-152.4044,69756,369,2,9535.435277392367
Alaska,2021-05-21,61.3707,-152.4044,69835,369,2,9546.234339651011
Alaska,2021-05-22,61.3707,-152.4044,69902,369,2,9555.393038022268
Alaska,2021-05-23,61.3707,-152.4044,69902,369,2,9555.393038022268
Alaska,2021-05-24,61.3707,-152.4044,69902,369,2,9555.393038022268
Alaska,2021-05-25,61.3707,-152.4044,69999,369,2,9568.652646111996
Alaska,2021-05-26,61.3707,-152.4044,70052,369,2,9575.89758661463
Alaska,2021-05-27,61.3707,-152.4044,70119,369,2,9585.056284985883
Alaska,2021-05-28,61.3707,-152.4044,70162,369,2,9590.934255582364
Alaska,2021-05-29,61.3707,-152.4044,70208,369,2,9597.222317150688
Alaska,2021-05-30,61.3707,-152.4044,70208,369,2,9597.222317150688
Alaska,2021-05-31,61.3707,-152.4044,70208,369,2,9597.222317150688
Alaska,2021-06-01,61.3707,-152.4044,70208,369,2,9597.222317150688
Alaska,2021-06-02,61.3707,-152.4044,70319,369,2,9612.395683109036
Alaska,2021-06-03,61.3707,-152.4044,70355,369,2,9617.316774771203
Alaska,2021-06-04,61.3707,-152.4044,70408,369,2,9624.561715273838
Alaska,2021-06-05,61.3707,-152.4044,70469,369,2,9632.900231701398
Alaska,2021-06-06,61.3707,-152.4044,70469,369,2,9632.900231701398
Alaska,2021-06-07,61.3707,-152.4044,70469,369,2,9632.900231701398
Alaska,2021-06-08,61.3707,-152.4044,70520,369,2,9639.871778222803
Alaska,2021-06-09,61.3707,-152.4044,70520,369,2,9639.871778222803
Alaska,2021-06-10,61.3707,-152.4044,70588,369,2,9649.167173584674
Alaska,2021-06-11,61.3707,-152.4044,70588,369,2,9649.167173584674
Alaska,2021-06-12,61.3707,-152.4044,70652,373,2,9657.915780984082
Alaska,2021-06-13,61.3707,-152.4044,70652,373,2,9657.915780984082
Alaska,2021-06-14,61.3707,-152.4044,70652,373,2,9657.915780984082
Alaska,2021-06-15,61.3707,-152.4044,70717,373,2,9666.801085374103
Alaska,2021-06-16,61.3707,-152.4044,70717,373,2,9666.801085374103
Alaska,2021-06-17,61.3707,-152.4044,70770,373,2,9674.04602587674
Alaska,2021-06-18,61.3707,-152.4044,70770,373,2,9674.04602587674
Alaska,2021-06-19,61.3707,-152.4044,70875,373,2,9688.399209891397
Alaska,2021-06-20,61.3707,-152.4044,70875,373,2,9688.399209891397
Alaska,2021-06-21,61.3707,-152.4044,70875,373,2,9688.399209891397
Alaska,2021-06-22,61.3707,-152.4044,70963,373,2,9700.42854506558
Alaska,2021-06-23,61.3707,-152.4044,70963,373,2,9700.42854506558
Alaska,2021-06-24,61.3707,-152.4044,71035,374,2,9710.270728389914
Alaska,2021-06-25,61.3707,-152.4044,71035,374,2,9710.270728389914
Alaska,2021-06-26,61.3707,-152.4044,71035,374,2,9710.270728389914
Alaska,2021-06-27,61.3707,-152.4044,71035,374,2,9710.270728389914
Alaska,2021-06-28,61.3707,-152.4044,71035,374,2,9710.270728389914
Alaska,2021-06-29,61.3707,-152.4044,71181,374,2,9730.228489019812
Alaska,2021-06-30,61.3707,-152.4044,71187,374,2,9731.048670963508
Alaska,2021-07-01,61.3707,-152.4044,71275,377,2,9743.078006137695
Alaska,2021-07-02,61.3707,-152.4044,71275,377,2,9743.078006137695
Alaska,2021-07-03,61.3707,-152.4044,71384,377,2,9757.977978114812
Alaska,2021-07-04,61.3707,-152.4044,71384,377,2,9757.977978114812
Alaska,2021-07-05,61.3707,-152.4044,71384,377,2,9757.977978114812
Alaska,2021-07-06,61.3707,-152.4044,71384,377,2,9757.977978114812
Alaska,2021-07-07,61.3707,-152.4044,71384,377,2,9757.977978114812
Alaska,2021-07-08,61.3707,-152.4044,71598,377,2,9787.231134106583
Alaska,2021-07-09,61.3707,-152.4044,71598,377,2,9787.231134106583
Alaska,2021-07-10,61.3707,-152.4044,71731,379,2,9805.411833858478
Alaska,2021-07-11,61.3707,-152.4044,71731,379,2,9805.411833858478
Alaska,2021-07-12,61.3707,-152.4044,71731,379,2,9805.411833858478
Alaska,2021-07-13,61.3707,-152.4044,71905,381,2,9829.197110225618
Alaska,2021-07-14,61.3707,-152.4044,71905,381,2,9829.197110225618
Alaska,2021-07-15,61.3707,-152.4044,72153,381,2,9863.097963898324
Alaska,2021-07-16,61.3707,-152.4044,72153,381,2,9863.097963898324
Alaska,2021-07-17,61.3707,-152.4044,72440,381,2,9902.330000205046
Alaska,2021-07-18,61.3707,-152.4044,72440,381,2,9902.330000205046
Alaska,2021-07-19,61.3707,-152.4044,72440,381,2,9902.330000205046
Alaska,2021-07-20,61.3707,-152.4044,72899,381,2,9965.073918897677
Alaska,2021-07-21,61.3707,-152.4044,72899,381,2,9965.073918897677
Alaska,2021-07-22,61.3707,-152.4044,73374,382,2,10030.004989440158
Alaska,2021-07-23,61.3707,-152.4044,73374,382,2,10030.004989440158
Alaska,2021-07-24,61.3707,-152.4044,73753,384,2,10081.813148883528
Alaska,2021-07-25,61.3707,-152.4044,73818,384,2,10090.698453273551
Alaska,2021-07-26,61.3707,-152.4044,73818,384,2,10090.698453273551
Alaska,2021-07-27,61.3707,-152.4044,74383,384,2,10167.93225297145
Alaska,2021-07-28,61.3707,-152.4044,74383,384,2,10167.93225297145
Alaska,2021-07-29,61.3707,-152.4044,74911,386,2,10240.108264016568
Alaska,2021-07-30,61.3707,-152.4044,74911,386,2,10240.108264016568
Alaska,2021-07-31,61.3707,-152.4044,75486,389,2,10318.709033620626
Alaska,2021-08-01,61.3707,-152.4044,75486,389,2,10318.709033620626
Alaska,2021-08-02,61.3707,-152.4044,75486,389,2,10318.709033620626
Alaska,2021-08-03,61.3707,-152.4044,76237,389,2,10421.368473573057
Alaska,2021-08-04,61.3707,-152.4044,76532,391,2,10461.694085804702
Alaska,2021-08-05,61.3707,-152.4044,76874,393,2,10508.444456595287
Alaska,2021-08-06,61.3707,-152.4044,77253,398,2,10560.25261603866
Alaska,2021-08-07,61.3707,-152.4044,77586,398,2,10605.772713913702
Alaska,2021-08-08,61.3707,-152.4044,77586,398,2,10605.772713913702
Alaska,2021-08-09,61.3707,-152.4044,77586,398,2,10605.772713913702
Alaska,2021-08-10,61.3707,-152.4044,78441,399,2,10722.648640890173
Alaska,2021-08-11,61.3707,-152.4044,78701,400,2,10758.189858450269
Alaska,2021-08-12,61.3707,-152.4044,78701,400,2,10758.189858450269
Alaska,2021-08-13,61.3707,-152.4044,79485,403,2,10865.360299093016
Alaska,2021-08-14,61.3707,-152.4044,79823,403,2,10911.56388192114
Alaska,2021-08-15,61.3707,-152.4044,79823,403,2,10911.56388192114
Alaska,2021-08-16,61.3707,-152.4044,79823,403,2,10911.56388192114
Alaska,2021-08-17,61.3707,-152.4044,80885,403,2,11056.736085955068
Alaska,2021-08-18,61.3707,-152.4044,81337,408,2,11118.523125713387
Alaska,2021-08-19,61.3707,-152.4044,82002,412,2,11209.426624472862
Alaska,2021-08-20,61.3707,-152.4044,82687,412,2,11303.064063044652
Alaska,2021-08-21,61.3707,-152.4044,83156,414,2,11367.17495164344
Alaska,2021-08-22,61.3707,-152.4044,83156,414,2,11367.17495164344
Alaska,2021-08-23,61.3707,-152.4044,83156,414,2,11367.17495164344
Alaska,2021-08-24,61.3707,-152.4044,84272,414,2,11519.728793170618
Alaska,2021-08-25,61.3707,-152.4044,84867,427,2,11601.06350258699
Alaska,2021-08-26,61.3707,-152.4044,85491,438,2,11686.36242473122
Alaska,2021-08-27,61.3707,-152.4044,86218,438,2,11785.741136908871
Alaska,2021-08-28,61.3707,-152.4044,86753,438,2,11858.874026888298
Alaska,2021-08-29,61.3707,-152.4044,86753,438,2,11858.874026888298
Alaska,2021-08-30,61.3707,-152.4044,86753,438,2,11858.874026888298
Alaska,2021-08-31,61.3707,-152.4044,87908,438,2,12016.759051049492
Alaska,2021-09-01,61.3707,-152.4044,88547,444,2,12104.108428052956
Alaska,2021-09-02,61.3707,-152.4044,89345,448,2,12213.192626564329
Alaska,2021-09-03,61.3707,-152.4044,90060,448,2,12310.93097485459
Alaska,2021-09-04,61.3707,-152.4044,90642,448,2,12390.488623392956
Alaska,2021-09-05,61.3707,-152.4044,90642,448,2,12390.488623392956
Alaska,2021-09-06,61.3707,-152.4044,90642,448,2,12390.488623392956
Alaska,2021-09-07,61.3707,-152.4044,90642,448,2,12390.488623392956
Alaska,2021-09-08,61.3707,-152.4044,92790,450,2,12684.11375923559
Alaska,2021-09-09,61.3707,-152.4044,93632,456,2,12799.212625334054
Alaska,2021-09-10,61.3707,-152.4044,94474,456,2,12914.311491432516
Alaska,2021-09-11,61.3707,-152.4044,95175,458,2,13010.136081854158
Alaska,2021-09-12,61.3707,-152.4044,95175,458,2,13010.136081854158
Alaska,2021-09-13,61.3707,-152.4044,95175,458,2,13010.136081854158
Alaska,2021-09-14,61.3707,-152.4044,96635,459,2,13209.713688153157
Alaska,2021-09-15,61.3707,-152.4044,97326,466,2,13304.17130866864
Alaska,2021-09-16,61.3707,-152.4044,98419,468,2,13453.581119411656
Alaska,2021-09-17,61.3707,-152.4044,99472,468,2,13597.523050530042
Alaska,2021-09-18,61.3707,-152.4044,100360,469,2,13718.90997819683
Alaska,2021-09-19,61.3707,-152.4044,100360,469,2,13718.90997819683
Alaska,2021-09-20,61.3707,-152.4044,100360,469,2,13718.90997819683
Alaska,2021-09-21,61.3707,-152.4044,102471,474,2,14007.477325386682
Alaska,2021-09-22,61.3707,-152.4044,103327,480,2,14124.489949353763
Alaska,2021-09-23,61.3707,-152.4044,104574,481,2,14294.951096651606
Alaska,2021-09-24,61.3707,-152.4044,105893,488,2,14475.254427273783
Alaska,2021-09-25,61.3707,-152.4044,107679,532,2,14719.395252513516
Alaska,2021-09-26,61.3707,-152.4044,107679,532,2,14719.395252513516
Alaska,2021-09-27,61.3707,-152.4044,107679,532,2,14719.395252513516
Alaska,2021-09-28,61.3707,-152.4044,111692,553,2,15267.960275854528
Alaska,2021-09-29,61.3707,-152.4044,112391,563,2,15363.511472294937
Alaska,2021-09-30,61.3707,-152.4044,113392,567,2,15500.345159901304
Alaska,2021-10-01,61.3707,-152.4044,114665,577,2,15674.360428955157
Alaska,2021-10-02,61.3707,-152.4044,115703,578,2,15816.251905214309
Alaska,2021-10-03,61.3707,-152.4044,115703,578,2,15816.251905214309
Alaska,2021-10-04,61.3707,-152.4044,115703,578,2,15816.251905214309
Alaska,2021-10-05,61.3707,-152.4044,117941,579,2,16122.17977021236
Alaska,2021-10-06,61.3707,-152.4044,118793,582,2,16238.64560621698
Alaska,2021-10-07,61.3707,-152.4044,119659,585,2,16357.02520009022
Alaska,2021-10-08,61.3707,-152.4044,120514,590,2,16473.90112706669
Alaska,2021-10-09,61.3707,-152.4044,121348,592,2,16587.906417240225
Alaska,2021-10-10,61.3707,-152.4044,121348,592,2,16587.906417240225
Alaska,2021-10-11,61.3707,-152.4044,121348,592,2,16587.906417240225
Alaska,2021-10-12,61.3707,-152.4044,124123,596,2,16967.240566198936
Alaska,2021-10-13,61.3707,-152.4044,124579,612,2,17029.574393919716
Alaska,2021-10-14,61.3707,-152.4044,125803,612,2,17196.891510433397
Alaska,2021-10-15,61.3707,-152.4044,126783,614,2,17330.854561236836
Alaska,2021-10-16,61.3707,-152.4044,127767,617,2,17465.364400002734
Alaska,2021-10-17,61.3707,-152.4044,127767,617,2,17465.364400002734
Alaska,2021-10-18,61.3707,-152.4044,127767,617,2,17465.364400002734
Alaska,2021-10-19,61.3707,-152.4044,127767,617,2,17465.364400002734
Alaska,2021-10-20,61.3707,-152.4044,130590,683,2,17851.260004511
Alaska,2021-10-21,61.3707,-152.4044,131403,691,2,17962.394657881607
Alaska,2021-10-22,61.3707,-152.4044,132424,692,2,18101.962285300287
Alaska,2021-10-23,61.3707,-152.4044,133272,698,2,18217.881333342448
Alaska,2021-10-24,61.3707,-152.4044,133272,698,2,18217.881333342448
